Time;Channel 1;Channel 2
535,1;-16,32684374;-17,39185731
535,2;-15,77723308;-17,14457862
535,3;-15,22834587;-16,90173967
535,4;-14,68072497;-16,66357765
535,5;-14,13490579;-16,4303158
535,6;-13,59141572;-16,20216321
535,7;-13,0507736;-15,9793146
535,8;-12,51348911;-15,76195024
535,9;-11,9800622;-15,55023579
536;-11,45098249;-15,34432213
536,1;-10,92672868;-15,1443453
536,2;-10,40776791;-14,9504263
536,3;-9,894555098;-14,76267104
536,4;-9,387532283;-14,58117014
536,5;-8,88712791;-14,40599885
536,6;-8,393756107;-14,23721688
536,7;-7,907815926;-14,07486828
536,8;-7,429690544;-13,91898122
536,9;-6,959746448;-13,76956789
537;-6,498332581;-13,62662426
537,1;-6,045779462;-13,49012995
537,2;-5,602398281;-13,36004792
537,3;-5,168479983;-13,23632437
537,4;-4,744294321;-13,11888839
537,5;-4,330088913;-13,00765178
537,6;-3,926088276;-12,90250879
537,7;-3,532492874;-12,80333579
537,8;-3,14947816;-12,7099911
537,9;-2,777193635;-12,62231463
538;-2,415761925;-12,54012771
538,1;-2,065277882;-12,46323278
538,2;-1,725807724;-12,39141323
538,3;-1,39738821;-12,32443318
538,4;-1,080025873;-12,26203732
538,5;-0,773696302;-12,20395082
538,6;-0,478343506;-12,14987925
538,7;-0,193879335;-12,09950856
538,8;0,079816993;-12,05250514
538,9;0,342899296;-12,00851593
539;0,595554715;-11,9671686
539,1;0,838003899;-11,92807183
539,2;1,070501083;-11,89081563
539,3;1,293334033;-11,85497181
539,4;1,506823873;-11,82009449
539,5;1,711324778;-11,78572072
539,6;1,907223532;-11,75137123
539,7;2,094938938;-11,71655123
539,8;2,274921093;-11,68075139
539,9;2,447650508;-11,64344887
540;2,613637078;-11,60410846
540,1;2,773418902;-11,56218387
540,2;2,927560936;-11,51711912
540,3;3,076653505;-11,46834999
540,4;3,221310648;-11,41530568
540,5;3,362168311;-11,35741045
540,6;3,499882388;-11,29408546
540,7;3,635126612;-11,22475066
540,8;3,7685903;-11,14882678
540,9;3,90097596;-11,0657374
541;4,032996767;-10,97491109
541,1;4,165373918;-10,87578364
541,2;4,298833874;-10,76780032
541,3;4,434105493;-10,65041819
541,4;4,571917088;-10,52310842
541,5;4,712993392;-10,3853587
541,6;4,858052473;-10,2366756
541,7;5,007802597;-10,07658691
541,8;5,162939057;-9,904644032
541,9;5,324140992;-9,720424252
542;5,492068204;-9,523533054
542,1;5,667357988;-9,313606311
542,2;5,850622004;-9,090312432
542,3;6,042443193;-8,853354417
542,4;6,243372766;-8,602471816
542,5;6,453927278;-8,337442577
542,6;6,674585796;-8,058084766
542,7;6,905787201;-7,76425816
542,8;7,147927606;-7,455865689
542,9;7,401357939;-7,132854726
543;7,666381684;-6,795218205
543,1;7,943252803;-6,44299557
543,2;8,232173849;-6,076273539
543,3;8,533294296;-5,695186684
543,4;8,846709068;-5,299917804
543,5;9,172457313;-4,890698115
543,6;9,510521404;-4,467807225
543,7;9,860826183;-4,031572913
543,8;10,22323847;-3,582370694
543,9;10,59756679;-3,120623189
544;10,98356143;-2,64679928
544,1;11,38091469;-2,161413075
544,2;11,78926138;-1,665022665
544,3;12,2081797;-1,158228702
544,4;12,63719219;-0,641672779
544,5;13,07576714;-0,116035637
544,6;13,52332003;0,417964801
544,7;13,9792154;0,959575559
544,8;14,44276886;1,50801089
544,9;14,9132493;2,062454709
545;15,38988138;2,622063142
545,1;15,87184817;3,185967212
545,2;16,358294;3,753275625
545,3;16,84832747;4,323077653
545,4;17,3410246;4,894446101
545,5;17,83543221;5,466440345
545,6;18,33057129;6,038109426
545,7;18,82544061;6,608495186
545,8;19,31902035;7,176635434
545,9;19,81027581;7,741567128
546;20,29816125;8,302329558
546,1;20,7816237;8,857967521
546,2;21,2596068;9,407534462
546,3;21,73105472;9,950095589
546,4;22,19491599;10,48473093
546,5;22,65014734;11,0105383
546,6;23,09571752;11,52663627
546,7;23,53061099;12,03216694
546,8;23,95383165;12,52629866
546,9;24,36440634;13,0082287
547;24,76138835;13,4771857
547,1;25,14386074;13,93243201
547,2;25,51093956;14,37326596
547,3;25,86177694;14,79902393
547,4;26,19556392;15,20908222
547,5;26,51153327;15,60285885
547,6;26,80896197;15,97981511
547,7;27,08717364;16,33945704
547,8;27,34554064;16,68133658
547,9;27,58348612;17,00505272
548;27,80048569;17,31025232
548,1;27,99606905;17,59663084
548,2;28,16982127;17,86393286
548,3;28,32138396;18,11195242
548,4;28,45045615;18,3405332
548,5;28,55679504;18,54956852
548,6;28,64021643;18,73900116
548,7;28,70059508;18,90882308
548,8;28,73786478;19,05907488
548,9;28,75201822;19,18984524
549;28,74310677;19,30127009
549,1;28,71123994;19,39353177
549,2;28,6565848;19,46685794
549,3;28,57936516;19,52152054
549,4;28,47986062;19,55783444
549,5;28,35840546;19,57615619
549,6;28,21538741;19,57688256
549,7;28,05124631;19,56044902
549,8;27,86647259;19,52732819
549,9;27,66160575;19,4780282
550;27,43723258;19,41309103
550,1;27,19398549;19,33309074
550,2;26,9325406;19,23863175
550,3;26,65361582;19,13034702
550,4;26,35796892;19,00889631
550,5;26,04639541;18,87496429
550,6;25,71972654;18,72925878
550,7;25,37882711;18,57250887
550,8;25,02459337;18,40546317
550,9;24,65795079;18,22888796
551;24,27985184;18,04356542
551,1;23,89127383;17,85029183
551,2;23,49321657;17,64987579
551,3;23,08670017;17,44313654
551,4;22,67276272;17,23090217
551,5;22,25245805;17,01400791
551,6;21,82685337;16,79329449
551,7;21,39702702;16,56960642
551,8;20,96406611;16,34379033
551,9;20,52906423;16,11669337
552;20,09311906;15,88916152
552,1;19,6573301;15,66203801
552,2;19,22279623;15,43616169
552,3;18,79061339;15,21236544
552,4;18,36187223;14,99147453
552,5;17,93765565;14,77430507
552,6;17,51903648;14,56166241
552,7;17,10707504;14,35433951
552,8;16,70281677;14,15311541
552,9;16,30728978;13,95875356
553;15,92150246;13,77200032
553,1;15,5464411;13,5935833
553,2;15,18306747;13,4242098
553,3;14,83231641;13,26456525
553,4;14,49509351;13,11531158
553,5;14,17227273;12,97708572
553,6;13,86469407;12,850498
553,7;13,5731613;12,73613062
553,8;13,29843965;12,6345361
553,9;13,04125362;12,54623583
554;12,80228483;12,47171851
554,1;12,58216984;12,41143878
554,2;12,38149814;12,36581574
554,3;12,20081016;12,33523161
554,4;12,04059531;12,32003037
554,5;11,90129021;12,32051651
554,6;11,78327691;12,33695379
554,7;11,68688126;12,36956407
554,8;11,61237136;12,41852623
554,9;11,55995615;12,48397516
555;11,52978409;12,56600082
555,1;11,52194205;12,66464738
555,2;11,53645419;12,77991252
555,3;11,57328114;12,91174673
555,4;11,63231927;13,06005282
555,5;11,71340005;13,22468547
555,6;11,81628973;13,40545091
555,7;11,94068901;13,60210676
555,8;12,08623306;13,81436199
555,9;12,2524916;14,04187694
556;12,43896921;14,28426363
556,1;12,64510591;14,54108602
556,2;12,87027776;14,81186061
556,3;13,11379789;15,09605705
556,4;13,37491753;15,39309896
556,5;13,65282737;15,70236487
556,6;13,94665911;16,02318936
556,7;14,25548716;16,35486434
556,8;14,5783306;16,69664041
556,9;14,91415535;17,04772848
557;15,26187656;17,4073015
557,1;15,62036111;17,77449631
557,2;15,98843042;18,14841565
557,3;16,36486344;18,52813035
557,4;16,74839974;18,91268162
557,5;17,13774288;19,30108346
557,6;17,53156393;19,69232521
557,7;17,92850509;20,08537424
557,8;18,32718358;20,4791787
557,9;18,72619558;20,87267042
558;19,12412034;21,26476787
558,1;19,51952443;21,65437919
558,2;19,91096602;22,04040533
558,3;20,29699934;22,42174322
558,4;20,67617915;22,79728895
558,5;21,0470653;23,16594109
558,6;21,40822729;23,52660388
558,7;21,75824893;23,87819059
558,8;22,0957329;24,21962673
558,9;22,41930542;24,54985336
559;22,72762073;24,86783028
559,1;23,01936571;25,17253923
559,2;23,29326424;25,46298704
559,3;23,54808164;25,73820864
559,4;23,78262886;25,99727009
559,5;23,99576667;26,23927145
559,6;24,18640959;26,46334957
559,7;24,35352982;26,66868076
559,8;24,49616079;26,85448333
559,9;24,61340074;27,02002007
560;24,70441589;27,16460044
560,1;24,76844356;27,28758277
560,2;24,80479498;27,3883762
560,3;24,81285781;27,46644251
560,4;24,79209854;27,52129777
560,5;24,74206449;27,55251377
560,6;24,6623856;27,55971939
560,7;24,55277596;27,54260167
560,8;24,41303498;27,50090673
560,9;24,24304835;27,43444057
561;24,0427886;27,3430696
561,1;23,81231547;27,22672102
561,2;23,55177588;27,08538302
561,3;23,26140369;26,91910482
561,4;22,94151905;26,72799644
561,5;22,59252758;26,51222842
561,6;22,21491913;26,27203123
561,7;21,80926634;26,00769464
561,8;21,37622289;25,71956682
561,9;20,91652146;25,40805331
562;20,43097145;25,0736159
562,1;19,92045644;24,71677124
562,2;19,38593138;24,3380894
562,3;18,82841962;23,93819227
562,4;18,24900961;23,51775184
562,5;17,6488515;23,07748832
562,6;17,02915349;22,61816817
562,7;16,39117799;22,14060203
562,8;15,73623768;21,64564257
562,9;15,06569134;21,13418214
563;14,38093958;20,60715049
563,1;13,68342051;20,06551229
563,2;12,97460518;19,51026459
563,3;12,25599306;18,9424343
563,4;11,52910736;18,36307552
563,5;10,79549036;17,77326682
563,6;10,05669862;17,17410853
563,7;9,314298295;16,56671996
563,8;8,569860276;15,95223656
563,9;7,8249555;15,33180707
564;7,081150188;14,7065907
564,1;6,340001169;14,0777542
564,2;5,603051254;13,44646899
564,3;4,871824676;12,81390828
564,4;4,147822633;12,18124417
564,5;3,43251892;11,54964478
564,6;2,727355685;10,92027138
564,7;2,033739312;10,29427552
564,8;1,353036448;9,67279628
564,9;0,686570191;9,056957431
565;0,035616442;8,447864719
565,1;-0,598599559;7,846603168
565,2;-1,214906502;7,254234447
565,3;-1,812190083;6,671794292
565,4;-2,389395865;6,100289993
565,5;-2,945531922;5,540697956
565,6;-3,479671261;4,993961343
565,7;-3,990954021;4,460987794
565,8;-4,478589421;3,94264724
565,9;-4,941857488;3,439769811
566;-5,38011052;2,953143848
566,1;-5,792774322;2,483514026
566,2;-6,179349173;2,031579588
566,3;-6,539410556;1,5979927
566,4;-6,872609637;1,183356937
566,5;-7,178673488;0,788225892
566,6;-7,457405075;0,413101921
566,7;-7,708682999;0,058435034
566,8;-7,932460997;-0,275378081
566,9;-8,128767218;-0,587994882
567;-8,297703259;-0,87912764
567,1;-8,439442992;-1,14854397
567,2;-8,554231168;-1,396067188
567,3;-8,642381828;-1,621576521
567,4;-8,704276504;-1,82500716
567,5;-8,740362252;-2,006350153
567,6;-8,751149499;-2,165652137
567,7;-8,737209731;-2,30301492
567,8;-8,699173032;-2,418594904
567,9;-8,637725476;-2,512602345
568;-8,553606393;-2,585300475
568,1;-8,447605514;-2,637004461
568,2;-8,320560017;-2,668080221
568,3;-8,173351472;-2,678943099
568,4;-8,006902713;-2,670056405
568,5;-7,822174643;-2,641929809
568,6;-7,620162979;-2,595117628
568,7;-7,401894961;-2,530216973
568,8;-7,168426028;-2,447865791
568,9;-6,920836472;-2,3487408
569;-6,660228088;-2,23355531
569,1;-6,387720821;-2,10305697
569,2;-6,104449435;-1,958025406
569,3;-5,811560201;-1,799269804
569,4;-5,510207619;-1,627626412
569,5;-5,201551194;-1,443955988
569,6;-4,886752259;-1,2491412
569,7;-4,566970865;-1,044083986
569,8;-4,243362745;-0,829702883
569,9;-3,917076356;-0,606930335
570;-3,589250006;-0,376709994
570,1;-3,261009074;-0,139994018
570,2;-2,93346334;0,102259625
570,3;-2,607704404;0,349089828
570,4;-2,284803231;0,599534992
570,5;-1,965807804;0,852635632
570,6;-1,651740893;1,107436943
570,7;-1,343597956;1,3629913
570,8;-1,042345152;1,618360707
570,9;-0,748917486;1,872619165
571;-0,464217085;2,124854967
571,1;-0,189111594;2,374172906
571,2;0,075567288;2,619696382
571,3;0,329025143;2,860569423
571,4;0,570506045;3,095958587
571,5;0,799293636;3,32505476
571,6;1,014712075;3,547074842
571,7;1,216126864;3,761263313
571,8;1,402945552;3,966893679
571,9;1,574618315;4,163269795
572;1,730638426;4,34972707
572,1;1,870542599;4,525633538
572,2;1,993911236;4,690390812
572,3;2,100368556;4,843434908
572,4;2,18958263;4,984236948
572,5;2,26126531;5,112303741
572,6;2,315172072;5,227178248
572,7;2,351101771;5,32843993
572,8;2,368896308;5,41570499
572,9;2,36844023;5,4886265
573;2,349660241;5,54689444
573,1;2,312524664;5,590235626
573,2;2,257042816;5,618413552
573,3;2,183264341;5,631228146
573,4;2,091278472;5,628515442
573,5;1,981213251;5,610147176
573,6;1,853234692;5,576030318
573,7;1,707545904;5,526106533
573,8;1,544386165;5,460351588
573,9;1,364029962;5,378774707
574;1,166785988;5,281417874
574,1;0,952996102;5,168355102
574,2;0,723034253;5,039691654
574,3;0,477305375;4,895563236
574,4;0,216244242;4,736135165
574,5;-0,059685699;4,561601511
574,6;-0,349993527;4,372184219
574,7;-0,654162072;4,168132221
574,8;-0,971649155;3,949720541
574,9;-1,301888863;3,71724938
575;-1,644292835;3,471043217
575,1;-1,998251577;3,21144989
575,2;-2,363135786;2,938839686
575,3;-2,738297704;2,653604432
575,4;-3,123072481;2,356156588
575,5;-3,516779557;2,046928344
575,6;-3,918724057;1,726370727
575,7;-4,32819819;1,394952709
575,8;-4,744482663;1,053160331
575,9;-5,166848097;0,701495834
576;-5,594556444;0,340476793
576,1;-6,026862408;-0,029364731
576,2;-6,463014865;-0,407483043
576,3;-6,902258282;-0,793319647
576,4;-7,343834127;-1,186304087
576,5;-7,786982281;-1,585854774
576,6;-8,230942438;-1,991379819
576,7;-8,67495549;-2,402277857
576,8;-9,118264904;-2,817938882
576,9;-9,560118087;-3,237745071
577;-9,999767728;-3,66107163
577,1;-10,43647313;-4,087287632
577,2;-10,86950152;-4,515756874
577,3;-11,29812935;-4,945838745
577,4;-11,72164355;-5,376889105
577,5;-12,1393428;-5,808261186
577,6;-12,55053875;-6,239306498
577,7;-12,9545572;-6,669375768
577,8;-13,35073933;-7,097819882
577,9;-13,73844275;-7,523990855
578;-14,1170427;-7,947242817
578,1;-14,48593306;-8,366933017
578,2;-14,84452741;-8,782422842
578,3;-15,19226003;-9,193078864
578,4;-15,52858687;-9,59827389
578,5;-15,85298643;-9,997388035
578,6;-16,16496064;-10,3898098
578,7;-16,46403571;-10,77493718
578,8;-16,74976282;-11,15217873
578,9;-17,02171888;-11,52095469
579;-17,27950716;-11,88069808
579,1;-17,52275787;-12,2308558
579,2;-17,75112869;-12,5708897
579,3;-17,96430522;-12,90027771
579,4;-18,16200137;-13,21851484
579,5;-18,34395969;-13,52511426
579,6;-18,50995157;-13,81960834
579,7;-18,65977748;-14,10154959
579,8;-18,793267;-14,37051165
579,9;-18,91027885;-14,62609018
580;-19,01070086;-14,86790377
580,1;-19,09444978;-15,09559471
580,2;-19,1614711;-15,3088298
580,3;-19,21173872;-15,50730108
580,4;-19,24525458;-15,69072639
580,5;-19,26204821;-15,85885006
580,6;-19,26217617;-16,01144335
580,7;-19,24572144;-16,14830491
580,8;-19,21279275;-16,26926115
580,9;-19,16352378;-16,37416651
581;-19,09807238;-16,46290366
581,1;-19,01661963;-16,53538365
581,2;-18,91936894;-16,59154591
581,3;-18,80654498;-16,63135825
581,4;-18,6783927;-16,6548167
581,5;-18,53517613;-16,66194532
581,6;-18,37717734;-16,6527959
581,7;-18,20469515;-16,62744759
581,8;-18,01804396;-16,58600644
581,9;-17,81755253;-16,52860487
582;-17,60356265;-16,45540107
582,1;-17,37642793;-16,36657831
582,2;-17,13651246;-16,26234422
582,3;-16,8841896;-16,14292994
582,4;-16,61984061;-16,0085893
582,5;-16,34385349;-15,8595979
582,6;-16,05662165;-15,6962521
582,7;-15,75854274;-15,51886804
582,8;-15,45001744;-15,32778058
582,9;-15,13144832;-15,12334219
583;-14,80323871;-14,90592191
583,1;-14,46579166;-14,67590411
583,2;-14,11950891;-14,43368746
583,3;-13,76479;-14,17968369
583,4;-13,40203133;-13,91431648
583,5;-13,03162539;-13,63802033
583,6;-12,65396003;-13,35123936
583,7;-12,26941779;-13,05442626
583,8;-11,87837534;-12,74804118
583,9;-11,48120299;-12,43255062
584;-11,07826428;-12,10842647
584,1;-10,66991573;-11,77614496
584,2;-10,25650656;-11,43618578
584,3;-9,838378621;-11,08903112
584,4;-9,41586636;-10,7351649
584,5;-8,989296882;-10,37507194
584,6;-8,558990108;-10,00923725
584,7;-8,125259027;-9,638145362
584,8;-7,68841002;-9,262279741
584,9;-7,24874327;-8,88212223
585;-6,806553252;-8,49815258
585,1;-6,36212929;-8,110848033
585,2;-5,915756184;-7,720682975
585,3;-5,467714891;-7,328128642
585,4;-5,018283264;-6,933652889
585,5;-4,567736825;-6,537720006
585,6;-4,11634958;-6,140790588
585,7;-3,664394851;-5,743321453
585,8;-3,212146126;-5,345765594
585,9;-2,759877921;-4,948572173
586;-2,307866633;-4,552186545
586,1;-1,85639139;-4,157050307
586,2;-1,405734871;-3,763601373
586,3;-0,956184115;-3,37227406
586,4;-0,508031274;-2,983499188
586,5;-0,06157434;-2,597704179
586,6;0,382882196;-2,215313159
586,7;0,825026737;-1,83674705
586,8;1,264540042;-1,462423649
586,9;1,701094761;-1,092757689
587;2,134355049;-0,728160875
587,1;2,563976262;-0,369041898
587,2;2,989604746;-0,015806409
587,3;3,410877713;0,331143047
587,4;3,827423221;0,671407128
587,5;4,238860257;1,00458985
587,6;4,644798914;1,33029879
587,7;5,044840686;1,648145339
587,8;5,438578862;1,957745009
587,9;5,825599032;2,258717806
588;6,205479688;2,550688648
588,1;6,577792945;2,833287849
588,2;6,94210535;3,106151663
588,3;7,297978801;3,368922879
588,4;7,644971562;3,621251482
588,5;7,982639369;3,862795363
588,6;8,310536633;4,093221092
588,7;8,628217722;4,312204731
588,8;8,935238328;4,519432708
588,9;9,231156904;4,714602726
589;9,515536165;4,897424712
589,1;9,78794465;5,067621802
589,2;10,04795833;5,224931352
589,3;10,29516227;5,369105973
589,4;10,52915229;5,499914581
589,5;10,74953671;5,617143458
589,6;10,95593806;5,720597316
589,7;11,14799481;5,810100357
589,8;11,32536309;5,885497322
589,9;11,48771842;5,946654517
590;11,63475742;5,993460815
590,1;11,7661994;6,025828625
590,2;11,88178802;6,043694809
590,3;11,98129285;6,047021561
590,4;12,0645108;6,035797217
590,5;12,13126763;6,010037016
590,6;12,18141917;5,969783771
590,7;12,21485268;5,915108479
590,8;12,23148788;5,846110832
590,9;12,23127807;5,76291965
591;12,21421099;5,665693204
591,1;12,18030962;5,55461945
591,2;12,12963283;5,429916147
591,3;12,06227592;5,291830871
591,4;11,978371;5,140640916
591,5;11,87808719;4,976653077
591,6;11,76163075;4,80020332
591,7;11,62924499;4,61165633
591,8;11,48121005;4,41140494
591,9;11,31784254;4,199869446
592;11,13949501;3,977496798
592,1;10,94655524;3,744759686
592,2;10,73944546;3,502155505
592,3;10,51862134;3,250205224
592,4;10,28457087;2,98945214
592,5;10,03781315;2,720460546
592,6;9,778896954;2,443814303
592,7;9,508399241;2,160115321
592,8;9,226923537;1,869981973
592,9;8,935098191;1,574047429
593;8,633574543;1,272957934
593,1;8,323025003;0,967371029
593,2;8,004141049;0,65795373
593,3;7,677631158;0,345380669
593,4;7,344218672;0,030332205
593,5;7,004639623;-0,286507475
593,6;6,659640513;-0,604452275
593,7;6,309976072;-0,922816104
593,8;5,956407004;-1,240914779
593,9;5,599697715;-1,558067913
594;5,240614071;-1,873600776
594,1;4,879921154;-2,186846118
594,2;4,518381064;-2,497145942
594,3;4,156750751;-2,80385324
594,4;3,795779902;-3,106333649
594,5;3,436208887;-3,403967059
594,6;3,078766769;-3,69614914
594,7;2,724169394;-3,982292788
594,8;2,373117562;-4,261829497
594,9;2,026295294;-4,534210634
595;1,68436819;-4,798908626
595,1;1,347981899;-5,05541805
595,2;1,017760693;-5,30325662
595,3;0,694306157;-5,541966081
595,4;0,378195989;-5,771112998
595,5;0,069982924;-5,99028944
595,6;-0,229806228;-6,199113571
595,7;-0,520671426;-6,397230139
595,8;-0,802140117;-6,58431086
595,9;-1,073767849;-6,76005472
596;-1,335138756;-6,924188169
596,1;-1,585865938;-7,076465237
596,2;-1,825591731;-7,216667562
596,3;-2,053987867;-7,344604328
596,4;-2,270755543;-7,460112143
596,5;-2,475625396;-7,563054841
596,6;-2,668357392;-7,653323215
596,7;-2,848740638;-7,730834705
596,8;-3,016593125;-7,795533028
596,9;-3,171761407;-7,847387765
597;-3,314120217;-7,886393908
597,1;-3,443572046;-7,91257137
597,2;-3,560046666;-7,925964476
597,3;-3,663500624;-7,926641417
597,4;-3,75391671;-7,914693699
597,5;-3,831303397;-7,890235571
597,6;-3,895694278;-7,853403453
597,7;-3,947147485;-7,80435535
597,8;-3,98574511;-7,743270279
597,9;-4,011592632;-7,670347685
598;-4,024818346;-7,585806876
598,1;-4,025572802;-7,48988645
598,2;-4,014028261;-7,382843743
598,3;-3,990378164;-7,264954277
598,4;-3,954836621;-7,136511224
598,5;-3,907637919;-6,997824877
598,6;-3,849036053;-6,849222132
598,7;-3,779304274;-6,691045976
598,8;-3,698734661;-6,523654989
598,9;-3,607637705;-6,347422841
599;-3,506341912;-6,162737797
599,1;-3,39519342;-5,970002223
599,2;-3,274555618;-5,769632084
599,3;-3,144808782;-5,562056438
599,4;-3,006349704;-5,347716922
599,5;-2,859591325;-5,127067228
599,6;-2,704962366;-4,900572556
